name,pt_date_day,pt_1japt,pt_1tsait,pt_1sangt,pt_1glutrt,pt_1glutlt,pt_2japt,pt_2tsait,pt_2sangt,pt_2glutrt,pt_2glutlt,
台東縣  ,106.6.19,52.38,0.00,0.00,54.79,57.73,4457,0,0,4908,4774,
澎湖縣  ,106.6.19,42.29,0.00,0.00,51.67,51.67,3329,0,0,0,0,
基隆市  ,106.6.16,44.13,44.37,0.00,50.04,54.71,3983,3950,0,4419,4950,
台北市  ,106.6.16,44.96,46.12,44.83,52.39,57.76,3825,3892,3872,4417,4882,
新北市  ,106.6.16,43.43,44.43,44.07,50.17,55.35,3875,4027,3950,4343,4933,
桃園市  ,106.6.16,41.33,38.81,39.54,46.48,55.00,3300,3667,3636,3909,4139,
新竹市  ,106.6.16,43.54,45.21,0.00,47.71,50.28,3548,3845,0,4071,4133,
新竹縣  ,106.6.16,40.31,43.33,0.00,48.13,49.44,3445,3917,0,4139,4333,
苗栗縣  ,106.6.16,40.71,0.00,0.00,45.22,49.08,3397,0,0,3989,4583,
台中市  ,106.6.16,43.15,47.92,44.88,48.75,52.50,3477,3876,3789,3903,4047,
彰化縣  ,106.6.16,40.72,43.88,42.15,46.53,48.16,3438,3897,3641,3844,3965,
南投縣  ,106.6.16,41.28,44.69,43.65,47.93,50.32,3799,0,3833,3750,4000,
雲林縣  ,106.6.16,40.68,43.39,0.00,43.41,48.13,3335,3861,0,3882,3801,
嘉義市  ,106.6.16,41.06,0.00,0.00,46.38,47.25,3203,0,0,4100,3927,
嘉義縣  ,106.6.16,40.22,0.00,0.00,45.29,46.39,3179,0,0,4000,3722,
台南市  ,106.6.16,41.66,47.50,44.33,51.67,54.63,3357,3542,3639,3937,3986,
高雄市  ,106.6.16,40.79,0.00,42.90,47.54,49.72,3399,0,0,4205,4331,
屏東縣  ,106.6.16,41.49,43.33,0.00,47.76,51.71,3567,0,0,3939,4391,
宜蘭縣  ,106.6.16,43.08,45.33,44.55,50.00,54.17,3471,0,3722,3958,4333,
花蓮縣  ,106.6.16,50.38,0.00,0.00,55.14,58.69,4339,0,0,4300,4389,
台東縣  ,106.6.16,52.38,0.00,0.00,54.79,57.73,4457,0,0,4908,4774,
澎湖縣  ,106.6.16,42.29,0.00,0.00,51.67,51.67,0,0,0,0,0,
基隆市  ,106.6.15,44.13,44.37,0.00,50.04,54.71,3983,3950,0,4419,4950,
台北市  ,106.6.15,44.96,46.12,44.83,52.39,57.76,3825,3892,3872,4417,4882,
新北市  ,106.6.15,43.43,44.43,44.07,50.17,55.35,3875,4027,3950,4343,4933,
桃園市  ,106.6.15,41.33,38.81,39.54,46.48,55.00,3300,3667,3636,3909,4139,
新竹市  ,106.6.15,43.54,45.21,0.00,47.71,50.28,3548,3845,0,4071,4133,
新竹縣  ,106.6.15,40.31,43.33,0.00,48.13,49.44,3445,3917,0,4139,4333,
苗栗縣  ,106.6.15,40.71,0.00,0.00,45.22,49.08,3397,0,0,3989,4583,
台中市  ,106.6.15,43.15,47.92,44.88,48.75,52.50,3477,3876,3789,3903,4047,
彰化縣  ,106.6.15,40.72,43.88,42.15,46.53,48.16,3457,3897,3641,3844,3965,
南投縣  ,106.6.15,41.40,44.69,43.65,47.93,50.32,3799,0,3833,3750,4000,
雲林縣  ,106.6.15,40.68,43.39,0.00,43.41,48.13,3341,3861,0,3882,3818,
嘉義市  ,106.6.15,41.06,0.00,0.00,45.29,47.25,3222,0,0,4017,3940,
嘉義縣  ,106.6.15,40.51,0.00,0.00,45.29,47.78,3202,0,0,3959,3717,
台南市  ,106.6.15,41.75,47.50,44.33,51.67,54.63,3372,3567,3639,3937,3986,
高雄市  ,106.6.15,40.92,0.00,42.95,47.64,49.72,3413,0,0,4162,4331,
屏東縣  ,106.6.15,41.49,43.33,0.00,47.76,51.71,3567,0,0,3939,4391,
宜蘭縣  ,106.6.15,43.08,45.33,44.55,50.00,54.17,3533,0,3722,3875,4375,
花蓮縣  ,106.6.15,50.38,0.00,0.00,55.14,58.69,4339,0,0,4300,4389,
台東縣  ,106.6.15,52.38,0.00,0.00,54.79,57.73,4457,0,0,4908,4774,
澎湖縣  ,106.6.15,42.29,0.00,0.00,51.67,51.67,0,0,0,0,0,
基隆市  ,106.6.14,44.13,44.37,0.00,50.04,54.71,3983,3950,0,4419,4950,
台北市  ,106.6.14,44.96,46.12,44.83,52.39,57.76,3825,3892,3872,4417,4882,
新北市  ,106.6.14,43.43,44.43,44.07,50.17,55.35,3875,4027,3950,4343,4933,
桃園市  ,106.6.14,41.33,38.81,39.54,46.48,55.00,3350,3667,3636,3881,4167,
新竹市  ,106.6.14,43.75,45.21,0.00,47.08,50.28,3548,3845,0,4036,4166,
新竹縣  ,106.6.14,40.63,43.33,0.00,47.92,49.44,3486,3917,0,4111,4333,
苗栗縣  ,106.6.14,41.07,0.00,0.00,45.22,49.08,3472,0,0,3989,4583,
台中市  ,106.6.14,43.15,47.92,44.88,48.75,52.50,3477,3876,3789,3903,4047,
彰化縣  ,106.6.14,40.72,43.88,42.15,46.53,48.16,3457,3897,3641,3844,3965,
南投縣  ,106.6.14,41.40,44.69,43.65,47.93,50.32,3799,0,3833,3750,4000,
雲林縣  ,106.6.14,40.68,43.39,0.00,43.41,48.13,3348,3861,0,3868,3843,
嘉義市  ,106.6.14,41.06,0.00,0.00,45.29,47.25,3222,0,0,4017,3940,
嘉義縣  ,106.6.14,40.51,0.00,0.00,45.29,47.78,3202,0,0,3959,3717,
台南市  ,106.6.14,41.93,47.50,44.33,51.67,54.63,3396,3567,3639,3937,4004,
高雄市  ,106.6.14,40.92,0.00,42.95,47.64,49.72,3413,0,0,4162,4331,
屏東縣  ,106.6.14,42.06,43.33,0.00,47.76,51.71,3634,0,0,3918,4391,
宜蘭縣  ,106.6.14,43.08,45.33,44.55,50.00,54.17,3533,0,3722,3875,4375,
花蓮縣  ,106.6.14,50.38,0.00,0.00,55.14,58.69,4339,0,0,4300,4389,
台東縣  ,106.6.14,52.38,0.00,0.00,54.79,57.73,4457,0,0,4908,4774,
澎湖縣  ,106.6.14,42.29,0.00,0.00,51.67,51.67,0,0,0,0,0,
基隆市  ,106.6.13,44.13,44.37,0.00,50.04,54.71,3983,3950,0,4419,4950,
台北市  ,106.6.13,44.96,46.12,44.83,52.39,57.76,3825,3892,3872,4417,4882,
新北市  ,106.6.13,43.43,44.43,44.07,50.17,55.35,3875,4027,3950,4343,4933,
桃園市  ,106.6.13,41.33,38.81,39.54,46.48,55.00,3483,3667,3636,3850,4167,
新竹市  ,106.6.13,43.75,45.21,0.00,47.08,50.28,3548,3845,0,4036,4166,
新竹縣  ,106.6.13,40.63,43.33,0.00,47.92,49.44,3486,3917,0,4111,4333,
苗栗縣  ,106.6.13,41.07,0.00,0.00,45.22,49.08,3472,0,0,3989,4583,
台中市  ,106.6.13,43.15,47.92,44.88,48.75,52.50,3477,3876,3789,3903,4047,
彰化縣  ,106.6.13,40.72,43.88,42.15,46.53,48.16,3510,3897,3653,3802,3982,
南投縣  ,106.6.13,41.40,44.69,43.65,47.93,50.32,3799,0,3833,3750,4000,
雲林縣  ,106.6.13,40.68,43.39,0.00,43.41,48.13,3354,3861,0,3833,3843,
嘉義市  ,106.6.13,41.06,0.00,0.00,45.29,47.25,3222,0,0,4017,3940,
嘉義縣  ,106.6.13,40.51,0.00,0.00,45.29,47.78,3202,0,0,3959,3717,
台南市  ,106.6.13,42.20,47.50,44.33,51.67,54.63,3407,3567,3639,3937,4004,
高雄市  ,106.6.13,41.01,0.00,42.95,47.10,49.72,3452,0,0,4085,4331,
屏東縣  ,106.6.13,42.06,43.33,0.00,47.76,51.71,3634,0,0,3918,4391,
宜蘭縣  ,106.6.13,43.08,45.33,44.55,50.00,54.17,3533,0,3722,3875,4375,
花蓮縣  ,106.6.13,50.38,0.00,0.00,55.14,58.69,4339,0,0,4300,4389,
台東縣  ,106.6.13,52.38,0.00,0.00,54.79,57.73,4457,0,0,4908,4774,
澎湖縣  ,106.6.13,42.29,0.00,0.00,51.67,51.67,0,0,0,0,0,
基隆市  ,106.6.12,44.13,44.37,0.00,50.04,54.71,3983,3950,0,4419,4950,
台北市  ,106.6.12,44.96,46.12,44.83,52.39,57.76,3825,3892,3872,4417,4882,
新北市  ,106.6.12,43.43,44.43,44.07,50.17,55.35,3875,4027,3950,4343,4933,
桃園市  ,106.6.12,41.33,38.81,39.54,46.48,55.00,3483,3667,3636,3850,4167,
新竹市  ,106.6.12,43.75,45.21,0.00,47.08,50.28,3548,3845,0,4036,4166,
新竹縣  ,106.6.12,40.63,43.33,0.00,47.92,49.44,3486,3917,0,4111,4333,
苗栗縣  ,106.6.12,41.07,0.00,0.00,45.22,49.08,3472,0,0,3989,4583,
台中市  ,106.6.12,43.15,47.92,44.88,48.75,52.50,3480,3876,3794,3899,4047,
彰化縣  ,106.6.12,40.89,43.88,42.32,46.53,48.77,3518,3897,3653,3782,4015,
南投縣  ,106.6.12,41.52,44.69,43.65,47.93,50.32,3799,0,3833,3750,4000,
雲林縣  ,106.6.12,40.68,43.39,0.00,43.41,48.13,3399,3875,0,3798,3901,
嘉義市  ,106.6.12,41.06,0.00,0.00,45.29,47.25,3222,0,0,4017,3940,
嘉義縣  ,106.6.12,40.51,0.00,0.00,45.29,47.78,3202,0,0,3959,3717,
台南市  ,106.6.12,42.20,47.50,44.33,51.67,54.63,3407,3567,3639,3937,4004,
高雄市  ,106.6.12,41.18,0.00,43.09,46.81,49.94,3492,0,0,4042,4331,
屏東縣  ,106.6.12,42.06,43.33,0.00,47.76,51.71,3634,0,0,3918,4391,
宜蘭縣  ,106.6.12,43.08,45.33,44.55,50.00,54.17,3533,0,3722,3875,4375,
花蓮縣  ,106.6.12,50.38,0.00,0.00,55.14,58.69,4339,0,0,4300,4389,
台東縣  ,106.6.12,52.38,0.00,0.00,54.79,57.73,4457,0,0,4908,4774,
澎湖縣  ,106.6.12,42.29,0.00,0.00,51.67,51.67,0,0,0,0,0,
基隆市  ,106.6.11,44.13,44.37,0.00,50.04,54.71,3983,3950,0,4419,4950,
台北市  ,106.6.11,44.96,46.12,44.83,52.39,57.76,3825,3892,3872,4417,4882,
新北市  ,106.6.11,43.43,44.43,44.07,50.17,55.35,3875,4027,3950,4343,4933,
桃園市  ,106.6.11,41.33,38.81,39.54,46.48,55.00,3483,3667,3636,3850,4167,
新竹市  ,106.6.11,43.75,45.21,0.00,47.08,50.28,3548,3845,0,4036,4166,
新竹縣  ,106.6.11,40.63,43.33,0.00,47.92,49.44,3486,3917,0,4111,4333,
苗栗縣  ,106.6.11,41.07,0.00,0.00,45.22,49.08,3472,0,0,3989,4583,
台中市  ,106.6.11,43.15,47.92,44.88,48.75,52.50,3480,3876,3794,3899,4047,
彰化縣  ,106.6.11,40.89,43.88,42.32,46.53,48.77,3518,3897,3653,3765,4040,
南投縣  ,106.6.11,41.52,44.69,43.65,47.93,50.32,3799,0,3833,3750,4000,
雲林縣  ,106.6.11,41.39,43.39,0.00,43.40,48.35,3428,3875,0,3791,3901,
嘉義市  ,106.6.11,41.31,0.00,0.00,45.29,47.25,3231,0,0,3850,3940,
嘉義縣  ,106.6.11,40.51,0.00,0.00,45.29,47.78,3219,0,0,3854,3750,
台南市  ,106.6.11,42.20,47.50,44.33,51.67,54.63,3418,3567,3639,3931,4032,
高雄市  ,106.6.11,41.27,0.00,43.19,46.81,49.94,3506,0,0,3991,4304,
屏東縣  ,106.6.11,42.06,43.33,0.00,47.76,51.71,3634,0,0,3918,4391,
宜蘭縣  ,106.6.11,43.08,45.33,44.55,50.00,54.17,3533,0,3722,3875,4375,
花蓮縣  ,106.6.11,50.38,0.00,0.00,55.14,58.69,4339,0,0,4300,4389,
台東縣  ,106.6.11,52.38,0.00,0.00,54.79,57.73,4457,0,0,4908,4774,
澎湖縣  ,106.6.11,42.29,0.00,0.00,51.67,51.67,0,0,0,0,0,
基隆市  ,106.6.10,44.13,44.37,0.00,50.04,54.71,3983,3950,0,4419,4950,
台北市  ,106.6.10,44.96,46.12,44.83,52.39,57.76,3825,3892,3872,4417,4882,
新北市  ,106.6.10,43.43,44.43,44.07,50.17,55.35,3875,4027,3950,4343,4933,
桃園市  ,106.6.10,41.33,38.81,39.54,46.48,55.00,3483,3667,3636,3850,4167,
新竹市  ,106.6.10,43.75,45.21,0.00,47.08,50.28,3548,3845,0,4036,4166,
新竹縣  ,106.6.10,40.63,43.33,0.00,47.92,49.44,3486,3917,0,4111,4333,
苗栗縣  ,106.6.10,41.07,0.00,0.00,45.22,49.08,3472,0,0,3989,4583,
台中市  ,106.6.10,43.15,47.92,44.88,48.75,52.50,3480,3876,3794,3899,4047,
彰化縣  ,106.6.10,40.89,43.88,42.32,46.53,48.77,3518,3897,3653,3765,4040,
南投縣  ,106.6.10,41.52,44.69,43.65,47.93,50.32,3799,0,3833,3750,4000,
雲林縣  ,106.6.10,41.39,43.39,0.00,43.40,48.35,3428,3875,0,3791,3901,
嘉義市  ,106.6.10,41.31,0.00,0.00,45.29,47.25,3231,0,0,3850,3940,
嘉義縣  ,106.6.10,40.51,0.00,0.00,45.29,47.78,3219,0,0,3854,3750,
台南市  ,106.6.10,42.20,47.50,44.33,51.67,54.63,3418,3567,3639,3931,4032,
高雄市  ,106.6.10,41.27,0.00,43.19,46.81,49.94,3506,0,0,3991,4304,
屏東縣  ,106.6.10,42.06,43.33,0.00,47.76,51.71,3634,0,0,3918,4391,
宜蘭縣  ,106.6.10,43.08,45.33,44.55,50.00,54.17,3533,0,3722,3875,4375,
花蓮縣  ,106.6.10,50.38,0.00,0.00,55.14,58.69,4339,0,0,4300,4389,
台東縣  ,106.6.10,52.38,0.00,0.00,54.79,57.73,4457,0,0,4908,4774,
澎湖縣  ,106.6.10,42.29,0.00,0.00,51.67,51.67,0,0,0,0,0,
基隆市  ,106.6.9,44.13,44.37,0.00,50.04,54.71,3983,3950,0,4419,4950,
台北市  ,106.6.9,44.96,46.12,44.83,52.39,57.76,3825,3892,3872,4417,4882,
新北市  ,106.6.9,43.43,44.43,44.07,50.17,55.35,3875,4027,3950,4343,4933,
桃園市  ,106.6.9,41.33,38.81,39.54,46.48,55.00,3483,3667,3636,3850,4167,
新竹市  ,106.6.9,43.75,45.21,0.00,47.08,50.28,3548,3845,0,4036,4166,
新竹縣  ,106.6.9,40.63,43.33,0.00,47.92,49.44,3486,3917,0,4111,4333,
苗栗縣  ,106.6.9,41.07,0.00,0.00,45.22,49.08,3472,0,0,3989,4583,
台中市  ,106.6.9,43.15,47.92,44.88,48.75,52.50,3480,3876,3794,3899,4047,
彰化縣  ,106.6.9,40.89,43.88,42.32,46.53,48.77,3518,3897,3653,3765,4040,
南投縣  ,106.6.9,41.52,44.69,43.65,47.93,50.32,3799,0,3833,3750,4000,
雲林縣  ,106.6.9,41.39,43.39,0.00,43.40,48.35,3428,3875,0,3791,3901,
嘉義市  ,106.6.9,41.31,0.00,0.00,45.29,47.25,3231,0,0,3850,3940,
嘉義縣  ,106.6.9,40.51,0.00,0.00,45.29,47.78,3219,0,0,3854,3750,
台南市  ,106.6.9,42.20,47.50,44.33,51.67,54.63,3418,3567,3639,3931,4032,
高雄市  ,106.6.9,41.27,0.00,43.19,46.81,49.94,3506,0,0,3991,4304,
屏東縣  ,106.6.9,42.06,43.33,0.00,47.76,51.71,3634,0,0,3918,4391,
宜蘭縣  ,106.6.9,43.08,45.33,44.55,50.00,54.17,3533,0,3722,3875,4375,
花蓮縣  ,106.6.9,50.38,0.00,0.00,55.14,58.69,4339,0,0,4300,4389,
台東縣  ,106.6.9,52.38,0.00,0.00,54.79,57.73,4457,0,0,4908,4774,
澎湖縣  ,106.6.9,42.29,0.00,0.00,51.67,51.67,0,0,0,0,0,
基隆市  ,106.6.8,44.13,44.37,0.00,50.04,54.71,3983,3950,0,4419,4950,
台北市  ,106.6.8,44.96,46.12,44.83,52.39,57.76,3834,3892,3872,4400,4882,
新北市  ,106.6.8,43.43,44.43,44.07,50.17,55.35,3875,4027,3950,4343,4933,
桃園市  ,106.6.8,41.33,38.81,39.54,46.48,55.00,3483,3667,3636,3850,4167,
新竹市  ,106.6.8,43.75,45.21,0.00,47.08,50.28,3571,3857,0,4012,4200,
新竹縣  ,106.6.8,40.83,43.33,0.00,47.92,49.44,3514,3917,0,4083,4333,
苗栗縣  ,106.6.8,41.07,0.00,0.00,45.22,49.08,3472,0,0,3989,4583,
台中市  ,106.6.8,43.57,47.92,45.12,48.75,52.50,3596,3876,3808,3853,4102,
彰化縣  ,106.6.8,40.89,43.88,42.32,46.53,48.77,3518,3897,3653,3765,4040,
南投縣  ,106.6.8,41.52,44.69,43.65,47.93,50.32,3799,0,3833,3750,4000,
雲林縣  ,106.6.8,41.39,43.39,0.00,43.40,48.35,3456,3875,0,3778,3901,
嘉義縣  ,106.6.8,40.51,0.00,0.00,45.29,45.67,3223,0,0,3854,3792,
台南市  ,106.6.8,42.20,47.50,44.33,51.67,54.63,3418,3567,3639,3931,4032,
高雄市  ,106.6.8,41.31,0.00,43.19,46.81,50.05,3510,0,0,3991,4322,
屏東縣  ,106.6.8,42.06,43.33,0.00,47.76,51.71,3634,0,0,3918,4391,
宜蘭縣  ,106.6.8,43.08,45.33,44.55,50.00,54.17,3533,0,3722,3875,4375,
花蓮縣  ,106.6.8,50.38,0.00,0.00,55.14,58.69,4339,0,0,4300,4389,
台東縣  ,106.6.8,52.38,0.00,0.00,54.79,57.73,4457,0,0,4908,4774,
澎湖縣  ,106.6.8,42.29,0.00,0.00,51.67,51.67,0,0,0,0,0,
基隆市  ,106.6.7,44.13,44.37,0.00,50.04,54.71,3983,3950,0,4419,4950,
台北市  ,106.6.7,44.96,46.12,44.83,52.39,57.76,3834,3892,3872,4400,4882,
新北市  ,106.6.7,43.43,44.43,44.07,50.17,55.35,3875,4027,3950,4343,4933,
桃園市  ,106.6.7,41.33,38.81,39.54,46.48,55.00,3483,3667,3636,3850,4167,
新竹市  ,106.6.7,43.75,45.21,0.00,47.08,50.28,3571,3857,0,4012,4200,
新竹縣  ,106.6.7,40.83,43.33,0.00,47.92,49.44,3514,3917,0,4083,4333,
苗栗縣  ,106.6.7,41.07,0.00,0.00,45.22,49.08,3472,0,0,3989,4583,
台中市  ,106.6.7,43.57,47.92,45.12,48.75,52.50,3608,3880,3808,3847,4150,
彰化縣  ,106.6.7,40.89,43.88,42.32,46.53,48.77,3555,3897,3684,3720,4048,
南投縣  ,106.6.7,42.12,44.69,43.65,47.93,50.32,3799,0,3833,3750,4000,
雲林縣  ,106.6.7,41.46,43.39,0.00,43.40,48.35,3471,3875,0,3757,3907,
嘉義市  ,106.6.7,41.31,0.00,0.00,45.29,47.25,3253,0,0,3850,3940,
嘉義縣  ,106.6.7,40.51,0.00,0.00,45.29,45.67,3223,0,0,3779,3764,
台南市  ,106.6.7,42.20,47.50,44.33,51.67,54.63,3418,3567,3639,3931,4032,
高雄市  ,106.6.7,41.31,0.00,43.19,46.81,50.05,3510,0,0,3991,4322,
屏東縣  ,106.6.7,42.06,43.33,0.00,47.76,51.71,3634,0,0,3918,4391,
宜蘭縣  ,106.6.7,43.08,45.33,44.55,50.00,54.17,3533,0,3722,3875,4375,
花蓮縣  ,106.6.7,50.38,0.00,0.00,55.14,58.69,4339,0,0,4300,4389,
台東縣  ,106.6.7,52.38,0.00,0.00,54.79,57.73,4457,0,0,4908,4774,
澎湖縣  ,106.6.7,42.29,0.00,0.00,51.67,51.67,0,0,0,0,0,
基隆市  ,106.6.6,44.13,44.37,0.00,50.04,54.71,3983,3950,0,4419,4950,
台北市  ,106.6.6,44.96,46.12,44.83,52.39,57.76,3834,3892,3872,4400,4882,
新北市  ,106.6.6,43.43,44.43,44.07,50.17,55.35,3875,4027,3950,4343,4933,
桃園市  ,106.6.6,41.33,38.81,39.54,46.48,55.00,3520,3667,3636,3850,4167,
新竹市  ,106.6.6,43.75,45.21,0.00,47.08,50.28,3571,3857,0,4012,4200,
新竹縣  ,106.6.6,40.83,43.33,0.00,47.92,49.44,3514,3917,0,4083,4333,
苗栗縣  ,106.6.6,41.07,0.00,0.00,45.22,49.08,3472,0,0,3989,4583,
台中市  ,106.6.6,43.57,47.92,45.12,48.75,52.50,3608,3880,3808,3847,4150,
彰化縣  ,106.6.6,40.89,43.88,42.32,46.53,48.77,3555,3897,3684,3720,4048,
南投縣  ,106.6.6,42.12,44.69,43.65,47.93,50.32,3799,0,3833,3750,4000,
雲林縣  ,106.6.6,41.46,43.39,0.00,43.40,48.35,3471,3875,0,3757,3907,
嘉義市  ,106.6.6,41.31,0.00,0.00,45.29,47.25,3253,0,0,3850,3940,
嘉義縣  ,106.6.6,40.51,0.00,0.00,45.29,45.67,3223,0,0,3779,3764,
台南市  ,106.6.6,42.20,47.50,44.33,51.67,54.63,3422,3567,3650,3931,4032,
高雄市  ,106.6.6,41.40,0.00,43.24,46.81,50.05,3540,0,0,3991,4322,
屏東縣  ,106.6.6,42.06,43.33,0.00,47.76,51.71,3634,0,0,3918,4391,
宜蘭縣  ,106.6.6,43.08,45.33,44.55,50.00,54.17,3533,0,3722,3875,4375,
花蓮縣  ,106.6.6,50.38,0.00,0.00,55.14,58.69,4339,0,0,4300,4389,
台東縣  ,106.6.6,52.38,0.00,0.00,54.79,57.73,4457,0,0,4908,4774,
澎湖縣  ,106.6.6,42.29,0.00,0.00,51.67,51.67,0,0,0,0,0,
基隆市  ,106.6.5,44.13,44.37,0.00,50.04,54.71,3983,3950,0,4419,4950,
台北市  ,106.6.5,44.96,46.12,44.83,52.39,57.76,3834,3892,3872,4400,4882,
新北市  ,106.6.5,43.43,44.43,44.07,50.17,55.35,3875,4027,3950,4343,4933,
桃園市  ,106.6.5,41.33,38.81,39.54,46.48,55.00,3520,3667,3636,3850,4167,
新竹市  ,106.6.5,43.75,45.21,0.00,47.08,50.28,3571,3857,0,4012,4200,
新竹縣  ,106.6.5,40.83,43.33,0.00,47.92,49.44,3514,3917,0,4083,4333,
苗栗縣  ,106.6.5,41.07,0.00,0.00,45.22,49.08,3500,0,0,3989,4583,
台中市  ,106.6.5,43.57,47.92,45.12,48.75,52.50,3608,3880,3808,3847,4150,
彰化縣  ,106.6.5,41.25,43.88,42.50,47.14,48.77,3568,3897,3684,3720,4062,
南投縣  ,106.6.5,42.23,44.69,43.65,48.25,50.79,3799,0,3833,3750,4000,
雲林縣  ,106.6.5,41.83,43.39,0.00,43.40,49.25,3475,3875,0,3757,3907,
嘉義市  ,106.6.5,41.31,0.00,0.00,45.29,47.25,3272,0,0,3850,4000,
嘉義縣  ,106.6.5,40.51,0.00,0.00,45.29,45.67,3223,0,0,3779,3764,
台南市  ,106.6.5,41.73,47.50,44.33,51.67,54.63,3437,3567,3650,3917,4032,
高雄市  ,106.6.5,41.49,0.00,43.24,46.81,50.22,3546,0,0,3991,4322,
屏東縣  ,106.6.5,43.41,43.33,0.00,47.76,51.71,3726,0,0,3918,4469,
宜蘭縣  ,106.6.5,43.08,45.33,44.55,50.00,54.17,3533,0,3722,3875,4375,
花蓮縣  ,106.6.5,50.38,0.00,0.00,55.14,58.69,4352,0,0,4267,4389,
台東縣  ,106.6.5,52.38,0.00,0.00,54.79,57.73,4457,0,0,4908,4774,
澎湖縣  ,106.6.5,42.29,0.00,0.00,51.67,51.67,0,0,0,0,0,
基隆市  ,106.6.4,44.13,44.37,0.00,50.04,54.71,3983,3950,0,4419,4950,
台北市  ,106.6.4,44.96,46.12,44.83,52.39,57.76,3834,3892,3872,4400,4882,
新北市  ,106.6.4,43.43,44.43,44.07,50.17,55.35,3875,4027,3950,4343,4933,
桃園市  ,106.6.4,41.33,38.81,39.54,46.48,55.00,3520,3667,3636,3850,4167,
新竹市  ,106.6.4,43.96,45.00,0.00,47.08,50.28,3595,3857,0,4012,4200,
新竹縣  ,106.6.4,40.83,43.33,0.00,47.92,49.44,3528,3917,0,4083,4333,
苗栗縣  ,106.6.4,41.07,0.00,0.00,45.22,49.08,3500,0,0,3989,4583,
台中市  ,106.6.4,43.57,47.92,45.12,48.75,52.50,3608,3880,3808,3847,4150,
彰化縣  ,106.6.4,41.25,43.88,42.50,47.14,48.77,3568,3897,3684,3720,4062,
南投縣  ,106.6.4,42.59,44.69,43.81,48.73,51.27,3799,0,3833,3750,4000,
雲林縣  ,106.6.4,41.95,43.39,0.00,43.40,49.25,3460,3875,0,3743,3901,
嘉義市  ,106.6.4,41.31,0.00,0.00,45.29,47.25,3272,0,0,3850,4000,
嘉義縣  ,106.6.4,40.51,0.00,0.00,45.29,45.67,3225,0,0,3779,3764,
台南市  ,106.6.4,41.73,47.50,44.33,51.67,54.63,3458,3617,3650,3917,4046,
高雄市  ,106.6.4,41.49,0.00,43.24,46.81,50.22,3546,0,0,3991,4322,
屏東縣  ,106.6.4,43.41,43.33,0.00,47.76,51.71,3726,0,0,3918,4469,
宜蘭縣  ,106.6.4,43.08,45.33,44.55,50.00,54.17,3533,0,3722,3875,4375,
花蓮縣  ,106.6.4,50.38,0.00,0.00,55.14,58.69,4352,0,0,4267,4389,
台東縣  ,106.6.4,52.38,0.00,0.00,54.79,57.73,4457,0,0,4908,4774,
澎湖縣  ,106.6.4,42.29,0.00,0.00,51.67,51.67,0,0,0,0,0,
基隆市  ,106.6.3,44.13,44.37,0.00,50.04,54.71,3983,3950,0,4419,4950,
台北市  ,106.6.3,44.96,46.12,44.83,52.39,57.76,3834,3892,3872,4400,4882,
新北市  ,106.6.3,43.43,44.43,44.07,50.17,55.35,3875,4027,3950,4343,4933,
桃園市  ,106.6.3,41.33,38.81,39.54,46.48,55.00,3520,3667,3636,3850,4167,
新竹市  ,106.6.3,43.96,45.00,0.00,47.08,50.28,3595,3857,0,4012,4200,
新竹縣  ,106.6.3,40.83,43.33,0.00,47.92,49.44,3528,3917,0,4083,4333,
苗栗縣  ,106.6.3,41.07,0.00,0.00,45.22,49.08,3500,0,0,3989,4583,
台中市  ,106.6.3,43.57,47.92,45.12,48.75,52.50,3608,3880,3808,3847,4150,
彰化縣  ,106.6.3,41.25,43.88,42.50,47.14,48.77,3568,3897,3684,3720,4062,
南投縣  ,106.6.3,42.59,44.69,43.81,48.73,51.27,3799,0,3833,3750,4000,
雲林縣  ,106.6.3,41.95,43.39,0.00,43.40,49.25,3460,3875,0,3743,3901,
嘉義市  ,106.6.3,41.31,0.00,0.00,45.29,47.25,3272,0,0,3850,4000,
嘉義縣  ,106.6.3,40.51,0.00,0.00,45.29,45.67,3225,0,0,3779,3764,
台南市  ,106.6.3,41.73,47.50,44.33,51.67,54.63,3458,3617,3650,3917,4046,
高雄市  ,106.6.3,41.49,0.00,43.24,46.81,50.22,3546,0,0,3991,4322,
屏東縣  ,106.6.3,43.41,43.33,0.00,47.76,51.71,3726,0,0,3918,4469,
宜蘭縣  ,106.6.3,43.08,45.33,44.55,50.00,54.17,3533,0,3722,3875,4375,
花蓮縣  ,106.6.3,50.38,0.00,0.00,55.14,58.69,4352,0,0,4267,4389,
台東縣  ,106.6.3,52.38,0.00,0.00,54.79,57.73,4457,0,0,4908,4774,
澎湖縣  ,106.6.3,42.29,0.00,0.00,51.67,51.67,0,0,0,0,0,
基隆市  ,106.6.2,44.13,44.37,0.00,50.04,54.71,3983,3950,0,4419,4950,
台北市  ,106.6.2,44.96,46.12,44.83,52.39,57.76,3834,3892,3872,4400,4882,
新北市  ,106.6.2,43.43,44.43,44.07,50.17,55.35,3875,4027,3950,4343,4933,
桃園市  ,106.6.2,41.33,38.81,39.54,46.48,55.00,3520,3667,3636,3850,4167,
新竹市  ,106.6.2,43.96,45.00,0.00,47.08,50.28,3595,3857,0,4012,4200,
新竹縣  ,106.6.2,41.04,43.33,0.00,48.33,49.44,3556,3917,0,4097,4333,
